source,label,date
Newt Gingrich,2.0,2012-01-31
Ron Paul,3.0,2012-01-31
Jim Jordan,3.0,2012-01-31
Casey Cagle,4.0,2012-01-31
Barry Hinckley,3.0,2012-01-31
Chain email,5.0,2012-01-30
Newt Gingrich,2.0,2012-01-30
Penny Bernard Schaber,2.0,2012-01-30
Committee for Our Children's Future,3.0,2012-01-30
Nathan Deal,1.0,2012-01-30
Scott Walker,3.0,2012-01-29
Chris Christie,5.0,2012-01-29
James Stegmaier,5.0,2012-01-29
Stephen Fincher,1.0,2012-01-29
Tennessee Democratic Party,4.0,2012-01-29
Travis Rowley,1.0,2012-01-29
Rick Santorum,2.0,2012-01-27
Mitt Romney,1.0,2012-01-27
Mitt Romney,3.0,2012-01-27
True The Vote,0.0,2012-01-27
Rick Santorum,2.0,2012-01-27
Newt Gingrich,4.0,2012-01-27
Jim Moran,4.0,2012-01-27
Chris Bollwage,1.0,2012-01-27
Kasim Reed,3.0,2012-01-27
John Kasich,5.0,2012-01-27
Winning Our Future,1.0,2012-01-27
Bloggers,4.0,2012-01-26
No Casinos,4.0,2012-01-26
Mitch Daniels,1.0,2012-01-26
Rush Holt,5.0,2012-01-26
Donald McEachin,1.0,2012-01-26
Barack Obama,3.0,2012-01-26
Lincoln Chafee,1.0,2012-01-26
Marco Rubio,3.0,2012-01-25
Mitt Romney,4.0,2012-01-25
Steve Cohen,5.0,2012-01-25
Mitch Daniels,0.0,2012-01-25
Mitt Romney,3.0,2012-01-25
Barack Obama,4.0,2012-01-25
Scott Walker,4.0,2012-01-25
Nathan Deal,5.0,2012-01-25
Ohio Republican Party,5.0,2012-01-25
Barack Obama,3.0,2012-01-25
Barack Obama,4.0,2012-01-25
Barack Obama,5.0,2012-01-25
Democratic Congressional Campaign Committee,2.0,2012-01-24
Bob Corker,5.0,2012-01-24
Mitt Romney,3.0,2012-01-24
Mitt Romney,3.0,2012-01-24
Newt Gingrich,5.0,2012-01-24
Rick Santorum,2.0,2012-01-24
Rick Santorum,4.0,2012-01-24
"Eddie Lucio, Jr.",4.0,2012-01-24
Tennessee Democratic Party,5.0,2012-01-24
Tom Price,4.0,2012-01-24
Robert Hagan,3.0,2012-01-24
Mitt Romney,5.0,2012-01-24
Mitt Romney,3.0,2012-01-24
Newt Gingrich,0.0,2012-01-24
Newt Gingrich,1.0,2012-01-24
AFSCME,4.0,2012-01-23
Oregon Republican Party,1.0,2012-01-23
Richard Codey,4.0,2012-01-23
William Perry,4.0,2012-01-23
Ken Cuccinelli,0.0,2012-01-23
Sherrod Brown,4.0,2012-01-23
Charlotte Bergmann,1.0,2012-01-23
Frank Lasee,1.0,2012-01-22
Lou Greenwald,5.0,2012-01-22
Efrain De La Fuente,3.0,2012-01-22
National Republican Congressional Committee,0.0,2012-01-22
Silvestre Reyes,3.0,2012-01-21
Rob Cornilles,3.0,2012-01-21
Mitt Romney,3.0,2012-01-21
Rick Santorum,0.0,2012-01-20
Rick Santorum,3.0,2012-01-20
Ted Cruz,0.0,2012-01-20
Newt Gingrich,3.0,2012-01-20
James Florio,4.0,2012-01-20
Bob McDonnell,1.0,2012-01-20
Nathan Deal,3.0,2012-01-20
Arne Duncan,4.0,2012-01-20
Newt Gingrich,2.0,2012-01-20
Rick Santorum,1.0,2012-01-19
Barack Obama,3.0,2012-01-19
Dennis Kucinich,5.0,2012-01-19
Stephanie DeSilva,3.0,2012-01-19
Suzanne Bonamici,0.0,2012-01-18
Mitt Romney,3.0,2012-01-18
Mitt Romney,0.0,2012-01-18
Kathleen Falk,5.0,2012-01-18
Judy Manning,0.0,2012-01-18
John DePetro,0.0,2012-01-18
Restore Our Future,3.0,2012-01-17
Corn Commentary,1.0,2012-01-17
Chris Christie,3.0,2012-01-17
Karen Harrington,3.0,2012-01-17
Newt Gingrich,3.0,2012-01-17
Georgia Democrats,3.0,2012-01-17
Mitt Romney,2.0,2012-01-17
David Sciarra,1.0,2012-01-16
Democratic Congressional Campaign Committee,0.0,2012-01-16
Donald McEachin,5.0,2012-01-16
Club for Growth,4.0,2012-01-15
Sheila Oliver,4.0,2012-01-15
Angel Taveras,3.0,2012-01-15
Suzanne Bonamici,5.0,2012-01-14
Rob Cornilles,2.0,2012-01-14
Suzanne Bonamici,5.0,2012-01-14
Suzanne Bonamici,1.0,2012-01-14
Rob Cornilles,5.0,2012-01-14
Rob Cornilles,4.0,2012-01-14
Steny Hoyer,4.0,2012-01-14
Newt Gingrich,2.0,2012-01-13
Winning Our Future,3.0,2012-01-13
Steve Cohen,0.0,2012-01-13
Marsha Blackburn,2.0,2012-01-13
Stacey Campfield,4.0,2012-01-13
Kriner Cash,4.0,2012-01-13
Craig James,3.0,2012-01-13
Winning Our Future,2.0,2012-01-13
Ellyn Bogdanoff,1.0,2012-01-13
Winning Our Future,2.0,2012-01-13
Winning Our Future,4.0,2012-01-13
Frank Pallone,1.0,2012-01-13
Einer Elhauge,4.0,2012-01-13
Restore Our Future,0.0,2012-01-12
Winning Our Future,1.0,2012-01-12
Scott Walker,,2012-01-12
Reed Gusciora,4.0,2012-01-12
Marcia Fudge,3.0,2012-01-12
Kasim Reed,3.0,2012-01-12
Barack Obama,0.0,2012-01-12
Democratic Party of Oregon,2.0,2012-01-11
Ron Paul,3.0,2012-01-11
Mitt Romney,3.0,2012-01-11
Jon Huntsman,2.0,2012-01-11
Mitt Romney,3.0,2012-01-11
Mitt Romney,3.0,2012-01-11
Rick Scott,4.0,2012-01-11
Rick Scott,4.0,2012-01-10
Rob Cornilles,0.0,2012-01-10
Rick Scott,3.0,2012-01-10
Rick Scott,2.0,2012-01-10
Ronald Rice,1.0,2012-01-10
Phil Gingrey,2.0,2012-01-10
Nina Turner,2.0,2012-01-10
Thomas Sgouros Jr.,1.0,2012-01-10
Mitt Romney,3.0,2012-01-09
Rick Santorum,3.0,2012-01-09
Bill Pascrell,3.0,2012-01-09
Rob Portman,4.0,2012-01-09
David Dewhurst,1.0,2012-01-09
Rick Perry,0.0,2012-01-08
Newt Gingrich,4.0,2012-01-08
Mitt Romney,1.0,2012-01-08
Rick Santorum,2.0,2012-01-08
Jon Huntsman,1.0,2012-01-08
Mitt Romney,0.0,2012-01-08
Jon Huntsman,3.0,2012-01-08
Mitt Romney,1.0,2012-01-08
Kelda Helen Roys,1.0,2012-01-08
Anna Little,2.0,2012-01-08
Sheldon Whitehouse,2.0,2012-01-08
Matt Wingard,3.0,2012-01-06
Kay Bailey Hutchison,4.0,2012-01-06
Mitt Romney,4.0,2012-01-06
Mitt Romney,4.0,2012-01-06
Bob McDonnell,5.0,2012-01-06
Barack Obama,3.0,2012-01-06
Gwen Moore,0.0,2012-01-06
Tom Price,3.0,2012-01-06
John Kasich,4.0,2012-01-06
David Cicilline,4.0,2012-01-06
Barack Obama,3.0,2012-01-05
Mitt Romney,1.0,2012-01-05
Chris Abele,2.0,2012-01-05
Chris Christie,0.0,2012-01-05
Democratic Congressional Campaign Committee,1.0,2012-01-05
Ron Paul,1.0,2012-01-04
Rick Santorum,3.0,2012-01-04
Barack Obama,3.0,2012-01-04
Rebecca Kleefisch,3.0,2012-01-04
Declan O'Scanlon,5.0,2012-01-04
Buddy Carter,5.0,2012-01-04
Jim Jordan,4.0,2012-01-04
Rick Perry,3.0,2012-01-03
Rick Santorum,3.0,2012-01-03
Chris Christie,5.0,2012-01-03
John Boehner,2.0,2012-01-03
Rick Perry,4.0,2012-01-02
Chain email,0.0,2012-01-02
Steve Lonegan,1.0,2012-01-02
National Republican Congressional Committee,2.0,2012-01-02
David Cicilline,3.0,2012-01-01
Ron Paul,1.0,2011-12-31
Yes on 79,3.0,2011-12-30
Eric Cantor,5.0,2011-12-30
Judy Shiprack and Diane McKeel,3.0,2011-12-30
Paul Broun,1.0,2011-12-30
Chris Christie,5.0,2011-12-29
Eric Holder,5.0,2011-12-29
Rick Perry,,2011-12-28
Winning Our Future,3.0,2011-12-28
Barack Obama,4.0,2011-12-28
Restore Our Future,3.0,2011-12-27
Ellyn Bogdanoff,3.0,2011-12-27
Restore Our Future,3.0,2011-12-27
Barry Hinckley,1.0,2011-12-27
Gail Collins,5.0,2011-12-27
George Allen,5.0,2011-12-27
Chain email,0.0,2011-12-26
Kyleen Wright,2.0,2011-12-26
Cory Booker,5.0,2011-12-25
Anne Nolan,4.0,2011-12-25
Jeff Merkley,5.0,2011-12-23
Make Us Great Again,5.0,2011-12-23
Greater Wisconsin Committee,1.0,2011-12-23
Richard Franklin III,2.0,2011-12-22
Rick Perry,4.0,2011-12-22
National Republican Congressional Committee,5.0,2011-12-22
Newt Gingrich,0.0,2011-12-21
Restore Our Future,5.0,2011-12-21
Steve Southerland,3.0,2011-12-21
Grover Norquist,4.0,2011-12-21
Michael Chippendale,1.0,2011-12-21
Ron Wyden,4.0,2011-12-20
Theresa Price,1.0,2011-12-20
Newt Gingrich,2.0,2011-12-20
Newt Gingrich,0.0,2011-12-19
Michelle Obama,3.0,2011-12-19
Democratic National Committee,1.0,2011-12-19
Rick Perry,2.0,2011-12-19
Jim Sensenbrenner,5.0,2011-12-19
Michael Doherty,1.0,2011-12-19
MacIver Institute,2.0,2011-12-18
Rush Holt,1.0,2011-12-18
Rick Perry,0.0,2011-12-18
Tim Kaine,1.0,2011-12-17
Creative Advocacy Network,4.0,2011-12-16
Michele Bachmann,4.0,2011-12-16
Oregon Department of Fish and Wildlife,5.0,2011-12-16
Mitt Romney,2.0,2011-12-16
Florida Chamber of Commerce,5.0,2011-12-16
Newt Gingrich,3.0,2011-12-16
Democratic National Committee,4.0,2011-12-16
Jon Huntsman,2.0,2011-12-16
Newt Gingrich,1.0,2011-12-16
Boyd Richie,5.0,2011-12-16
Rick Perry,3.0,2011-12-16
Michele Bachmann,0.0,2011-12-16
Charlie Gonzalez,3.0,2011-12-15
Republican National Committee,2.0,2011-12-15
Ron Johnson,3.0,2011-12-15
Julia Sass Rubin,4.0,2011-12-15
Lloyd Doggett,2.0,2011-12-15
Marisha Agana,2.0,2011-12-15
Newt Gingrich,1.0,2011-12-14
Mitt Romney,2.0,2011-12-14
Kathleen Falk,1.0,2011-12-14
Pat Roberts,5.0,2011-12-14
Curtis Foltz,3.0,2011-12-14
Eugene McKenna,5.0,2011-12-14
Josh Mandel,5.0,2011-12-14
Jon Huntsman,2.0,2011-12-13
Sherrod Brown,5.0,2011-12-12
Mitt Romney,1.0,2011-12-12
Newt Gingrich,1.0,2011-12-12
David Brooks,5.0,2011-12-12
Chris Christie,4.0,2011-12-12
George Allen,1.0,2011-12-12
Republican Party of Texas,4.0,2011-12-12
John Boehner,2.0,2011-12-12
City of Atlanta,5.0,2011-12-12
Michele Bachmann,0.0,2011-12-11
Rick Perry,2.0,2011-12-11
Michele Bachmann,4.0,2011-12-11
Tommy Thompson,4.0,2011-12-11
Jay Webber,5.0,2011-12-11
Chain email,0.0,2011-12-11
Suzanne Bonamici,1.0,2011-12-10
Rob Cornilles,3.0,2011-12-10
Rick Perry,1.0,2011-12-09
Ron Paul,2.0,2011-12-09
Newt Gingrich,3.0,2011-12-09
Club for Growth,3.0,2011-12-09
Ohio Right to Life,4.0,2011-12-09
Jon Stewart,0.0,2011-12-09
Barack Obama,2.0,2011-12-08
Jon Huntsman,2.0,2011-12-08
Tim Kaine,5.0,2011-12-08
George Allen,5.0,2011-12-08
Scott Walker,1.0,2011-12-08
Bear Education and Resource Group,0.0,2011-12-08
Newt Gingrich,0.0,2011-12-08
Newt Gingrich,1.0,2011-12-07
Florida Democratic Party,2.0,2011-12-07
Chris Bowers,1.0,2011-12-07
Josh Mandel,0.0,2011-12-07
Newt Gingrich,2.0,2011-12-06
Newt Gingrich,2.0,2011-12-06
Joshua Marquis,3.0,2011-12-06
U.S. Chamber of Commerce,2.0,2011-12-06
Thomas Brown,4.0,2011-12-06
David Axelrod,3.0,2011-12-05
Karen Harrington,1.0,2011-12-05
Eric Cantor,4.0,2011-12-05
Frank Lautenberg,5.0,2011-12-05
Rick Santorum,5.0,2011-12-05
Alan Simpson,5.0,2011-12-05
Scott Walker,1.0,2011-12-04
Chris Christie,0.0,2011-12-04
Ron Paul,2.0,2011-12-04
Mitt Romney,5.0,2011-12-02
Rick Santorum,5.0,2011-12-02
Oregon Transformation Project,2.0,2011-12-02
Joe Biden,4.0,2011-12-02
David Frum,3.0,2011-12-02
Mitt Romney,4.0,2011-12-02
One Wisconsin Now,5.0,2011-12-02
Loretta Weinberg,4.0,2011-12-02
Matt Mackowiak,5.0,2011-12-02
Herman Cain,1.0,2011-12-02
Newt Gingrich,0.0,2011-12-01
Barack Obama,5.0,2011-12-01
Rick Scott,1.0,2011-12-01
Media Trackers,2.0,2011-12-01
Chris Christie,4.0,2011-12-01
Jim Jordan,4.0,2011-12-01
Lisa Baldelli-Hunt,0.0,2011-12-01
Rick Perry,4.0,2011-12-01
Democratic National Committee,1.0,2011-11-30
Greg Walden,3.0,2011-11-30
Republican National Committee,3.0,2011-11-30
Democratic National Committee,4.0,2011-11-30
Sean Hannity,3.0,2011-11-30
Mike DeWine,2.0,2011-11-30
John DePetro,1.0,2011-11-30
Eric Gray,4.0,2011-11-30
Democratic National Committee,5.0,2011-11-29
Democratic National Committee,4.0,2011-11-29
Democratic National Committee,3.0,2011-11-29
Michele Bachmann,1.0,2011-11-29
John Kasich,5.0,2011-11-29
Democratic National Committee,2.0,2011-11-29
Democratic National Committee,2.0,2011-11-28
Democratic National Committee,5.0,2011-11-28
Newt Gingrich,3.0,2011-11-28
Wisconsin Education Association Council,1.0,2011-11-28
John Wisniewski,1.0,2011-11-28
Stacey Evans,3.0,2011-11-28
Susan Combs,,2011-11-28
Rob Portman,4.0,2011-11-28
Scott Walker,1.0,2011-11-27
New Jersey Tea Party,3.0,2011-11-27
Jack Reed,3.0,2011-11-27
Eileen Brady,4.0,2011-11-26
Mark Warner,5.0,2011-11-25
Mike Tate,3.0,2011-11-25
60 Plus Association,0.0,2011-11-25
Steve Rothman,5.0,2011-11-24
Mitt Romney,2.0,2011-11-23
Michele Bachmann,1.0,2011-11-23
George LeMieux,3.0,2011-11-23
Our Oregon,4.0,2011-11-23
Rebecca Kleefisch,3.0,2011-11-23
Armond Budish,1.0,2011-11-23
Michele Bachmann,5.0,2011-11-23
Rick Perry,3.0,2011-11-23
National Taxpayers Union,1.0,2011-11-22
Mitt Romney,0.0,2011-11-22
Democratic National Committee,3.0,2011-11-22
Rick Perry,2.0,2011-11-22
D.A. King,4.0,2011-11-22
John Kerry,2.0,2011-11-21
Facebook posts,3.0,2011-11-21
Newt Gingrich,1.0,2011-11-21
Crossroads GPS,5.0,2011-11-21
Donna Seidel,5.0,2011-11-21
Leonard Lance,5.0,2011-11-21
Maurice Thompson,1.0,2011-11-21
DeKalb County,4.0,2011-11-21
Tommy Thompson,,2011-11-20
Michael Doherty,1.0,2011-11-20
Greg Abbott,2.0,2011-11-20
Sheldon Whitehouse,5.0,2011-11-20
Crossroads GPS,2.0,2011-11-19
Tom Hughes,4.0,2011-11-18
John Stemberger,2.0,2011-11-18
Joe Biden,5.0,2011-11-18
Kurt Schuller,1.0,2011-11-18
Herman Cain,,2011-11-18
Josh Mandel,0.0,2011-11-18
Philip Keefe,1.0,2011-11-18
Rob Cornilles,5.0,2011-11-17
Rick Perry,2.0,2011-11-17
Mitt Romney,3.0,2011-11-17
David Plouffe,4.0,2011-11-17
Chris Christie,2.0,2011-11-17
John Kasich,4.0,2011-11-17
Public Notice,4.0,2011-11-16
Rick Scott,1.0,2011-11-16
David Mellon,1.0,2011-11-16
Debbie Wasserman Schultz,3.0,2011-11-15
Rick Perry,1.0,2011-11-15
Americans for Prosperity,2.0,2011-11-15
Ron Paul,5.0,2011-11-15
Democratic Party of Wisconsin,1.0,2011-11-15
Phil Gingrey,3.0,2011-11-15
Tim Kaine,1.0,2011-11-15
Robert Hagan,4.0,2011-11-14
Rob Cornilles,1.0,2011-11-14
Newt Gingrich,3.0,2011-11-14
John Birch Society,3.0,2011-11-14
Lynn Westmoreland,5.0,2011-11-14
Marcia Fudge,4.0,2011-11-14
Rick Perry,3.0,2011-11-14
Mark Neumann,2.0,2011-11-13
Rodney Frelinghuysen,2.0,2011-11-13
Kathleen Connell,1.0,2011-11-13
Jim Webb,5.0,2011-11-12
Bill Clinton,3.0,2011-11-11
Nancy Pelosi,3.0,2011-11-11
State Tea Party Express,3.0,2011-11-11
Sanford Bishop,4.0,2011-11-11
Mitt Romney,2.0,2011-11-10
Michele Bachmann,1.0,2011-11-10
Frank Ortis,2.0,2011-11-10
John Boehner,1.0,2011-11-10
Democratic Party of Wisconsin,2.0,2011-11-10
John Wisniewski,1.0,2011-11-10
Josh Mandel,5.0,2011-11-10
Rick Santorum,3.0,2011-11-10
Newt Gingrich,3.0,2011-11-10
Bloggers,2.0,2011-11-10
Progress Texas,3.0,2011-11-09
Rainbow/PUSH Coalition,3.0,2011-11-09
Steve LaTourette,5.0,2011-11-09
Rod Smith,4.0,2011-11-08
Debbie Wasserman Schultz,4.0,2011-11-08
Jon Huntsman,3.0,2011-11-08
Rob Portman,5.0,2011-11-08
Vincent Fort,0.0,2011-11-08
Allen West,1.0,2011-11-07
Rick Perry,2.0,2011-11-07
Wisconsin Anti-Violence Effort Educational Fund,3.0,2011-11-07
Carl Lewis,2.0,2011-11-07
Rick Perry,1.0,2011-11-07
Johnny Isakson,5.0,2011-11-07
Betty Sutton,5.0,2011-11-07
John Klenke,1.0,2011-11-06
Chris Christie,5.0,2011-11-06
Paul Valletta,2.0,2011-11-06
Rick Perry,5.0,2011-11-05
New Jersey Republican State Committee,0.0,2011-11-04
Mitt Romney,1.0,2011-11-04
Jefferson Smith,5.0,2011-11-04
Alan Hays,2.0,2011-11-04
Wisconsin Association for Justice,1.0,2011-11-04
Building a Better Ohio,2.0,2011-11-04
Taxpayer Association of Oregon,1.0,2011-11-04
Barack Obama,1.0,2011-11-03
Joe Biden,4.0,2011-11-03
Adam Putnam,3.0,2011-11-03
Barack Obama,3.0,2011-11-03
Corey Stewart,,2011-11-03
Mahlon Mitchell,5.0,2011-11-03
Robert Menendez,1.0,2011-11-03
H204TEXAS PAC,3.0,2011-11-03
John Kasich,0.0,2011-11-03
Rachel Maddow,2.0,2011-11-02
Jon Huntsman,4.0,2011-11-02
Barack Obama,4.0,2011-11-02
Jon Huntsman,5.0,2011-11-02
Herman Cain,0.0,2011-11-02
MacIver Institute,4.0,2011-11-02
Joseph Chiusolo,3.0,2011-11-02
Ann Lininger,1.0,2011-11-02
Tim Ryan,4.0,2011-11-02
Lincoln Chafee,1.0,2011-11-02
Democratic National Committee,3.0,2011-11-01
Barack Obama,1.0,2011-11-01
Allen West,2.0,2011-11-01
Nina Turner,5.0,2011-11-01
Lloyd Doggett,4.0,2011-11-01
John Lee,3.0,2011-11-01
Michele Bachmann,0.0,2011-10-31
Rick Perry,2.0,2011-10-31
George LeMieux,3.0,2011-10-31
National Rifle Association,4.0,2011-10-31
Americans for Prosperity: New Jersey,1.0,2011-10-31
E. Gordon Gee,3.0,2011-10-31
Jim McGreevey,3.0,2011-10-30
Helen Glover,2.0,2011-10-30
Kate Brown,5.0,2011-10-29
Randy Forbes,4.0,2011-10-29
Mitt Romney,3.0,2011-10-29
Rachel Maddow,2.0,2011-10-28
Jeb Hensarling,1.0,2011-10-28
Bloggers,1.0,2011-10-28
Chain email,0.0,2011-10-28
Rick Scott,4.0,2011-10-28
Newt Gingrich,0.0,2011-10-28
Josh Mandel,3.0,2011-10-27
Chain email,0.0,2011-10-27
Connie Mack,,2011-10-27
Jim Waldman,2.0,2011-10-27
Mitt Romney,3.0,2011-10-27
Tom Barrett,,2011-10-27
Chris Christie,5.0,2011-10-27
Steve LaTourette,3.0,2011-10-26
Leon Panetta,3.0,2011-10-26
Bill Nelson,4.0,2011-10-26
Rick Perry,3.0,2011-10-26
Scott Walker,1.0,2011-10-26
New Jersey Democratic State Committee,2.0,2011-10-26
Occupy Providence,1.0,2011-10-26
Joe Biden,3.0,2011-10-25
Facebook posts,0.0,2011-10-25
Ron Paul,1.0,2011-10-25
Iowans for Some Semblance of Christian Decency,1.0,2011-10-24
Ron Paul,4.0,2011-10-24
Alan Grayson,5.0,2011-10-24
Brett Hulsey,1.0,2011-10-24
Cory Booker,4.0,2011-10-24
Josh Mandel,3.0,2011-10-24
Josh Mandel,3.0,2011-10-24
Kasim Reed,,2011-10-24
Tommy Thompson,4.0,2011-10-23
Chris Christie,0.0,2011-10-23
George Nee,3.0,2011-10-23
Rick Perry,3.0,2011-10-23
Sam Adams,2.0,2011-10-22
Anita Perry,4.0,2011-10-22
Marco Rubio,1.0,2011-10-21
Rick Perry,2.0,2011-10-21
National Republican Senatorial Committee,0.0,2011-10-21
Frank Brogan,3.0,2011-10-21
Rick Perry,5.0,2011-10-21
Eileen Brady,1.0,2011-10-21
Barack Obama,5.0,2011-10-21
Chris Christie,3.0,2011-10-21
Dennis Kucinich,4.0,2011-10-21
Phil Kent,1.0,2011-10-21
Edith Ajello,5.0,2011-10-21
Harry Reid,2.0,2011-10-20
Michele Bachmann,3.0,2011-10-20
No Casinos,4.0,2011-10-20
Paul Ryan,3.0,2011-10-20
Sherrod Brown,3.0,2011-10-20
James Langevin,1.0,2011-10-20
Mitt Romney,3.0,2011-10-20
Stephen Sweeney,3.0,2011-10-20
Michele Bachmann,2.0,2011-10-19
Michele Bachmann,1.0,2011-10-19
Mitt Romney,3.0,2011-10-19
Matt Gaetz,4.0,2011-10-19
Mark Miller,1.0,2011-10-19
Hank Johnson,4.0,2011-10-19
Dave Yost,4.0,2011-10-19
John Driscoll,2.0,2011-10-19
Herman Cain,1.0,2011-10-19
Mitt Romney,2.0,2011-10-19
Michele Bachmann,5.0,2011-10-19
Rick Santorum,2.0,2011-10-19
Mitt Romney,3.0,2011-10-19
Mitt Romney,5.0,2011-10-19
Fred Karger,0.0,2011-10-18
Mitt Romney,1.0,2011-10-18
Edd Houck,1.0,2011-10-12
George LeMieux,3.0,2011-10-12
Michele Bachmann,3.0,2011-10-12
Mitt Romney,4.0,2011-10-12
Alliance for America's Future,3.0,2011-10-12
Michele Bachmann,1.0,2011-10-12
Jon Huntsman,3.0,2011-10-12
Rick Perry,5.0,2011-10-12
Michele Bachmann,5.0,2011-10-12
Mitt Romney,2.0,2011-10-12
Jose Rodriguez,2.0,2011-10-11
American Crossroads,1.0,2011-10-11
Occupied Wall Street Journal,3.0,2011-10-11
Eva Galambos,1.0,2011-10-11
Ted Cruz,4.0,2011-10-11
Amanda Fritz,4.0,2011-10-11
Jorge Elorza,1.0,2011-10-11
Facebook posts,1.0,2011-10-10
Matthew Rothschild,4.0,2011-10-10
We Are Ohio,2.0,2011-10-10
Libertarian National Committee,4.0,2011-10-10
Rick Perry,3.0,2011-10-10
New Jersey Democratic State Committee,2.0,2011-10-10
Jim Sensenbrenner,5.0,2011-10-09
Steve Lonegan,1.0,2011-10-09
Nick Tsiongas,5.0,2011-10-09
Ruben Navarrette Jr.,4.0,2011-10-07
Barack Obama,3.0,2011-10-07
Michael Moore,4.0,2011-10-07
Brian Newberry,5.0,2011-10-07
Beverly Hall,1.0,2011-10-07
We Are Ohio,2.0,2011-10-07
Critics of water fluoridation,0.0,2011-10-06
Bernie Sanders,5.0,2011-10-06
Tim Ryan,4.0,2011-10-06
Committee for Our Children's Future,3.0,2011-10-06
David Axelrod,4.0,2011-10-05
John Fleming,1.0,2011-10-05
Mark Miller,2.0,2011-10-05
Herman Cain,1.0,2011-10-05
Chris Redfern,4.0,2011-10-05
Helen Glover,5.0,2011-10-05
Rick Scott,,2011-10-04
Chris Christie,3.0,2011-10-04
Rick Santorum,3.0,2011-10-04
Bill O'Reilly,2.0,2011-10-04
Chris Christie,,2011-10-04
Haley Barbour,1.0,2011-10-04
Marcy Kaptur,4.0,2011-10-04
Rick Perry,4.0,2011-10-04
Ted Cruz,4.0,2011-10-03
Martin O'Malley,3.0,2011-10-03
Martin O'Malley,3.0,2011-10-03
Earl Blumenauer,4.0,2011-10-03
EMILY's List,3.0,2011-10-03
John Kasich,5.0,2011-10-03
Herman Cain,4.0,2011-10-03
John Wisniewski,2.0,2011-10-03
Chris Christie,3.0,2011-10-02
Mike McCabe,1.0,2011-10-02
Terry Gorman,2.0,2011-10-02
Mary Nolan,3.0,2011-10-01
Rick Perry,3.0,2011-09-30
Chain email,1.0,2011-09-30
Harry Reid,4.0,2011-09-30
One Wisconsin Now,5.0,2011-09-30
Jennette Gayer,3.0,2011-09-30
Josh Mandel,2.0,2011-09-30
Jim Whelan,3.0,2011-09-30
Save America's Postal Service,3.0,2011-09-29
Gary Johnson,3.0,2011-09-29
Chris Christie,2.0,2011-09-29
Rick Perry,5.0,2011-09-28
Barack Obama,3.0,2011-09-28
Mark Neumann,5.0,2011-09-28
Mitt Romney,4.0,2011-09-28
Dennis Kucinich,5.0,2011-09-28
John Sherman,1.0,2011-09-28
Herman Cain,1.0,2011-09-27
Barack Obama,3.0,2011-09-27
Rick Scott,5.0,2011-09-27
John Kasich,2.0,2011-09-27
Paul Broun,1.0,2011-09-27
Tommy Thompson,0.0,2011-09-26
John Boehner,5.0,2011-09-26
Ron Paul,0.0,2011-09-26
Herman Cain,1.0,2011-09-26
Rush Holt,5.0,2011-09-26
Democratic Governors Association,0.0,2011-09-25
Keep Conservatives United,0.0,2011-09-25
Chris Christie,4.0,2011-09-25
Rhode Island Retirement Security Coalition,2.0,2011-09-25
Ron Paul,2.0,2011-09-24
Mitt Romney,3.0,2011-09-23
Rick Perry,2.0,2011-09-23
Rick Perry,1.0,2011-09-23
Rick Perry,2.0,2011-09-23
Michele Bachmann,0.0,2011-09-23
Rick Scott,4.0,2011-09-23
National Republican Senatorial Committee,1.0,2011-09-23
Brent Barton,2.0,2011-09-23
Building a Better Ohio,5.0,2011-09-23
Carla Smith,5.0,2011-09-23
Rick Perry,0.0,2011-09-23
Gary Johnson,1.0,2011-09-23
Rick Santorum,5.0,2011-09-23
Mitt Romney,0.0,2011-09-23
Gary Johnson,3.0,2011-09-22
Scott Walker,0.0,2011-09-22
Rick Perry,2.0,2011-09-22
Raymond Lesniak,3.0,2011-09-22
Sheldon Whitehouse,5.0,2011-09-22
Rob Portman,3.0,2011-09-21
Barbara Boxer,4.0,2011-09-21
Rick Perry,3.0,2011-09-21
Nathan Deal,5.0,2011-09-21
Michael Skindell,5.0,2011-09-20
Nancy Pelosi,3.0,2011-09-20
Debbie Dooley,1.0,2011-09-20
Brad Avakian,1.0,2011-09-20
Rachel Maddow,4.0,2011-09-19
Mary Taylor,2.0,2011-09-19
Al Sharpton,3.0,2011-09-19
Chris McCalla,1.0,2011-09-19
New Jersey Sierra Club,3.0,2011-09-19
Scott Keyes,2.0,2011-09-18
Hetty Rosenstein,3.0,2011-09-18
David Cicilline,5.0,2011-09-18
Ted Piccolo,1.0,2011-09-17
Save Our Springs Alliance,5.0,2011-09-17
Michele Bachmann,1.0,2011-09-16
New Hampshire Democratic Party,2.0,2011-09-16
Debbie Wasserman Schultz,1.0,2011-09-16
Scott Walker,2.0,2011-09-16
David Scott,3.0,2011-09-16
Jersey Central Power & Light,4.0,2011-09-16
Eric Cantor,2.0,2011-09-15
Sean Hannity,5.0,2011-09-15
Alan Grayson,4.0,2011-09-15
Josh Mandel,1.0,2011-09-15
Valerie Vainieri Huttle,2.0,2011-09-15
Debbie Wasserman Schultz,2.0,2011-09-14
Ron Paul,4.0,2011-09-14
Ron Paul,3.0,2011-09-14
Keep Conservatives United,2.0,2011-09-14
Gail Collins,4.0,2011-09-13
Debbie Wasserman Schultz,4.0,2011-09-13
Jim Hightower,1.0,2011-09-13
Johnny Isakson,1.0,2011-09-13
Dan Ramos,4.0,2011-09-13
Rick Perry,0.0,2011-09-13
